"","P_GSM508608.CEL","P_GSM508609.CEL","P_GSM508610.CEL","P_GSM508611.CEL","P_GSM508627.CEL","P_GSM508628.CEL","P_GSM508629.CEL","P_GSM508661.CEL","P_GSM508684.CEL","P_GSM508695.CEL","P_GSM508697.CEL","P_GSM508700.CEL","P_GSM508701.CEL","P_GSM508704.CEL","P_GSM508706.CEL"
"UBE2D4",110.72279710141,110.691858388927,94.9448621385769,111.66232559299,112.910167647578,131.260468638281,118.759180674411,145.04782257695,128.921637466037,83.8131980549299,89.4538776724134,105.565117273855,90.5319131943495,111.76798918436,127.465128066992
"MAP1B",2166.36331157036,3155.63577885753,3079.58250932959,3224.90402201104,1645.40894839396,1808.29022133914,1888.71118367137,1648.88252240869,2825.5291879101,2528.58822958235,2185.72745181277,1513.00282670697,2999.65202988635,3719.02936877789,1611.12641080611
"MET",59.3011838551841,58.5004243660599,58.6516026711845,52.7103308172045,48.6129006027798,70.4118712057746,43.4991100884862,56.8494920831749,46.7121415959142,45.8552962238835,45.3599495868527,45.0601788716793,43.1747252334607,42.6373098850716,52.2354465525029
"RET",202.283322158465,177.318953941754,232.287218506965,182.665594836246,200.66551049818,158.564408475681,206.936701825092,217.767600003044,186.097275877513,205.895089189009,169.970202792406,196.258681683517,199.003363592269,204.870589233805,206.265340180817
"MAPK1",295.665022429586,1170.29892166268,305.130762514629,272.087253754286,349.286507999725,161.530892782702,298.255937149483,329.275772608705,614.483550000432,680.90214872775,384.366472086068,370.726625740828,1563.07232577133,725.744930049382,457.982690512258
"ID3",104.295461448023,76.277081865269,153.703004682064,66.4820921279674,98.8900629914136,99.9677295316494,114.398414339059,79.2341868620508,109.699470122324,88.2586275855942,145.284947143276,94.3646019189839,59.0048771549755,80.5289821817054,207.248429332548
"ATP6V1C1",117.202762755201,115.958232154401,133.117957797811,122.570226764624,114.782022154994,131.36270919503,117.286215590279,133.972868788957,107.039671767645,115.760055009567,112.431704922549,133.660442931377,113.900027480992,114.436685235385,134.212502650225
"FAS",60.9818610961388,55.4442292625635,76.2180974292811,86.1348949540103,82.2448184403053,81.5325281497797,84.5880949128251,63.8543192468598,73.5427461553649,49.9227401852429,70.9790705644545,58.6316585590692,66.6969753836652,78.9416403885589,78.9526023926812
"IMP4",277.224609159829,398.838870620076,300.712103893271,314.824732987574,380.363516802877,558.226781480104,268.134518828056,408.707110491954,354.534949706517,95.0847191073043,167.380671771135,161.447044079576,114.201160813152,337.559232306172,212.05199312553
"HSPA6",135.697425633169,115.498126277202,135.439544737431,170.048890127999,111.110104411217,877.345907245917,124.118755870303,118.992809919912,120.531642305471,1556.77282755308,115.256640746137,105.636056061283,121.597757335492,124.397621517253,146.596708595921
"ARFGAP1",255.428632646759,223.283392656444,267.121139213172,402.406654053167,261.913211830373,268.059429249859,247.139930720886,192.452393891562,212.566488381637,218.984816229641,299.526849185987,297.325533292163,228.697814948609,234.131396003583,234.621129176258
"NDUFS7",272.208564365678,350.161773507942,272.208564365678,169.4817967125,443.607359124846,241.967673754139,178.103898004755,326.140398390769,380.01401659011,129.466468294923,155.319892987667,188.046299420502,133.307966974862,339.365175949294,277.01356603016
"SNX15",113.972964879178,102.994866200697,99.1286619081459,94.6056813874395,88.1754932709116,112.085864596306,105.275365895022,87.7938680607487,110.321482202733,84.1171970292013,102.704758597431,85.6901644414989,95.1898444787414,101.452119371094,105.878238495156
"IL27RA",39.6503581287972,30.7682750277623,31.795113671041,42.9126431068105,43.2087755046892,43.933845919392,38.9087432340261,37.0057659860021,34.2948254494154,33.4452265827618,34.3694744908184,34.3010802170836,29.6898166758095,31.5128016395861,40.5882819101883
"POLE3",99.9749769678248,195.676403316257,96.2953643454793,41.7749834191398,97.5014509635884,77.4321236789943,61.0451381243417,105.485443708144,114.419623093742,189.304918832835,124.847960108269,63.9591480803836,197.463902173777,161.726810915599,83.0656575700583
"HNRNPK",368.017900712561,609.003398014062,622.05699083754,462.219490917485,557.072444685566,269.518593271411,301.630112069451,499.184471257167,675.732911816522,822.231858318551,1046.76253567693,393.036097486274,969.406414553966,993.94682188775,273.208437302127
"ZCCHC8",102.927918070785,101.805709300326,111.99439608091,93.6584312567598,87.0866345331789,50.029949583225,94.8299997862625,99.2060792932628,101.570960262499,1111.96549060244,554.784095774553,786.344843881025,737.980325984156,81.3726182354645,150.613504742609
"MAPK14",34.2821786586703,26.6341521636072,32.1365853617918,38.6095914821131,30.250669060277,33.7558955705707,36.951199943226,29.9314771001687,28.4835321789763,28.4792756620815,29.4671154063525,30.250669060277,31.0734768818591,32.9953370814571,31.509218114041
"NELL1",58.9863452362317,58.3474016406994,62.8024091676412,61.7711033850267,53.8508306897641,52.0871625957008,74.0689685362764,52.3516529398175,58.0181292447853,84.1236869119836,54.4948519779862,51.8193650528996,124.760714851681,77.3244340331973,48.6042177035268
"FLOT2",552.781887907045,566.682845487877,535.610723656978,557.154993831429,945.752427461183,825.159243668893,887.116765821257,734.451272788081,671.966194455357,405.478428811235,439.437084308923,531.562685184046,419.030586265967,515.405183770799,687.080076425039
"CCT2",37.4349404453482,161.696863028772,185.623852055687,57.0756922889486,61.9913325822714,56.5860754649801,43.3408625700489,77.5019570485139,89.4547504329063,65.6714967948109,45.6768225254293,48.6941698174708,57.2419841215664,115.556968458718,48.2313104970509
"PLAT",200.769920801149,86.4186710606764,93.3260990008385,65.7490779580675,166.339591117424,279.880457021141,119.763248069826,184.795481855872,141.039974814955,57.1618473731736,92.1832052954616,76.1294975448519,44.7621594876796,86.4519801973765,162.310588542675
"CBFA2T2",224.303208009686,212.364454715874,207.814589522709,217.285017053371,239.949894513719,231.961379155063,207.766842455478,227.086745933535,229.430980530082,246.247797230649,224.303208009686,231.191499170339,179.616230863974,212.795876872368,280.11933040984
"RAB5B",332.687916738441,601.081402111837,477.193571362299,368.119229014479,587.882236659699,319.924746794166,344.443110090156,412.666455444874,588.172246473838,385.335665764581,465.317213571628,402.710659288923,357.343986802549,610.092909043125,381.765472083842
"UNC119",521.326408272341,415.080696898543,547.877298180242,468.257808628919,603.850157962036,680.10393893434,596.292177288082,563.287987255715,463.320749153997,293.83812719735,362.222404101708,433.382114648893,293.948239611795,441.386525712066,544.135839347347
"RAD51",65.6246507297768,65.784865021681,71.0270789932829,63.4545359686468,64.7241484399582,65.4689357491885,72.3930222668224,61.0779099472408,62.6925697769306,59.0086456751499,56.490414880383,58.9232396918157,57.9808510237575,64.4786119300727,62.8840319123355
"TRIM37",794.311861862331,899.588823220552,505.094085031842,1000.67744764327,471.857674614881,328.18858747844,849.610105377376,595.547635935732,1033.05732998406,1324.32373891201,705.270592619251,951.482761912826,3581.09964396439,1076.49582273968,502.243652221913
"P4HB",450.048172999478,800.040687136349,754.162395399248,602.248495758462,883.357176026968,753.899585383664,838.382085001044,630.021304205069,776.098584095311,456.431422854786,837.26485806889,733.850426581041,465.043908753217,617.89641694915,769.506789240518
"RHEB",38.1494831613304,55.7192462784994,114.3248042481,35.3956577708821,35.1167452620476,36.3075952269677,44.0936445508459,38.0832799458372,45.8891004454351,36.5001883213911,53.2954238342203,38.8699199886844,41.9887767483427,37.7230504607558,37.8585800539012
"ALDOB",125.882544499175,134.484885141123,119.033247993227,148.523102033921,128.129343641428,126.805328690878,111.522878221503,122.805039442438,126.184521604788,120.430055258342,120.272714877735,115.510197314236,108.224541496375,139.003963312228,124.361554823356
"MAX",128.329231026291,123.684826300285,139.700056493012,146.863508887502,125.944446086264,138.075225849956,116.767229774364,121.776878161292,115.880989549743,118.352729470098,117.337961821543,121.808400506368,110.467862305885,115.74705866947,120.790480609893
"IER2",445.92020852077,290.155538928717,434.957140489285,513.807374603042,506.36512722628,574.540447806526,407.034265388253,247.372777623596,418.202000148236,239.726822927904,379.243451328807,330.9683370098,244.447246295307,305.140763517212,464.039690016049
"TXNRD1",252.424716592386,470.125045011743,307.004955548337,168.193058250283,284.513051086091,387.61811216801,714.971241997324,245.567601156525,312.84228020661,2044.45913489372,1611.55538007498,947.82471652035,2219.63757235265,362.509533615595,614.376687019857
"SSBP2",129.052506184532,123.188603811134,158.821259133821,148.165214205985,144.783695205461,116.220161495702,176.866169735029,150.123998843759,136.688799285019,149.842947433973,150.764856090637,130.745584622458,134.310225944672,194.198090854079,134.310225944672
"FTSJ1",94.6634995120245,147.183994885449,92.6429086895897,102.790467739412,119.877881082865,140.073329522479,103.051526981218,148.483612893408,169.472490658894,86.9997141284384,112.020207890945,128.166041826968,122.886295398051,159.669556758568,104.896937335619
"DCP1A",150.582346475382,168.896251605379,158.15510585542,183.993589912728,195.225470638011,178.135097222547,176.37081093344,161.00972534815,162.990513487641,207.11967703174,126.207165330991,197.345059638823,115.542122817121,168.584454800976,225.769718586483
"STAB1",107.464538351402,219.969029432002,92.6590510092078,134.323050608727,231.951050856263,200.403061578909,174.171622038322,133.088194139885,145.902420403562,70.5645944353582,93.7295561791315,107.024475488625,87.8712940477438,140.97530875056,145.801459719484
"TBCB",1129.62812495228,1585.67863053529,1394.40552269061,795.174909954036,1805.00007733493,1285.73388321692,937.251370235826,1556.41824105605,1251.01322468315,1015.2665119176,1570.61813129513,1012.91877452924,1065.51048409035,1306.39394433707,850.899017783731
"LAMA5",252.659275290216,175.588506170275,167.938591455565,197.869550243351,227.988774016914,237.206134854179,252.491678311677,152.930237358704,121.504462943259,213.626751083368,196.830254634923,228.841242940189,198.867702827707,165.609340659674,287.864452364571
"PLXNB2",206.857820153062,212.182874987493,198.001154389201,234.345965780287,316.632790045567,326.506252313036,295.675276824246,285.325436739805,262.980718084882,96.0325841027782,166.395735477815,223.436369569635,93.4811819830422,148.079209954647,236.193712759032
"OGT",53.5613484898643,57.0690712729816,62.5666138900953,61.2742170383282,69.0501552046253,64.6956973900689,61.5366019126775,55.7295802750543,58.5328883742821,86.8632336745198,64.9296718572356,67.1154877989001,73.3696595091547,63.3650347968739,50.397264160973
"AHSA1",484.854814954972,833.556345575075,764.643386052098,361.631564145464,411.65670872215,570.609316348316,584.402636973202,391.791118238864,759.911586805454,2266.94902541848,1004.17123310644,735.460162902314,1630.10168244751,662.467967004829,1397.57492397803
"HSD17B14",162.048141075682,92.1469274235214,121.037379582366,139.695647642804,142.518927983427,200.176529136458,97.4111757871591,143.354861501564,130.432064016253,67.6341585165289,90.3483294714278,98.0291378477837,76.6315567114342,80.2610497365669,137.427716454505
"PSMC1",1508.53694867058,1243.86900872182,1219.46396851103,853.893954166965,997.450239679989,987.849910410547,1346.48680692577,973.147577030455,1156.10952365603,1411.04577691253,1792.70199785779,1126.19272529255,1480.6991794932,1273.69966148797,1159.67440737686
"NXF1",167.7746020136,273.429432940979,245.980692114271,341.384470101864,349.76499548898,186.372577557536,235.72562647005,235.72562647005,275.318854924842,193.458393145505,217.346464362047,166.598590446921,292.832071682022,288.446679038758,252.438602966407
"ATG7",69.846142903815,92.1424933896289,89.8171647182063,63.3909489993966,85.5010003410377,71.2320121582198,66.3236089635268,75.9596385902388,65.1725707951445,83.2844392443013,75.7874066634563,78.3431583642095,85.031118400787,61.8046360227861,69.173125036585
"SAP18",475.570697151787,831.036629114495,1118.06101761132,408.646000151183,586.526311343321,629.976792881229,452.833975233494,637.845676114208,664.003590333197,369.908788030736,430.744405368486,449.775859746849,422.331987127359,826.831907205355,439.958530520973
"ACLY",1264.3159380826,860.345373227103,994.305674450152,577.454046916284,420.445415282067,241.950740292226,406.782558432928,567.322680081292,1109.60048137748,816.855089291388,635.787671707072,360.811335593261,1156.06830302843,1178.24441292363,440.31358051548
"PRC1",44.0680834736337,39.4347165155051,38.9576800015347,41.0321285406088,37.2455775384437,35.5412274230156,41.0664796683244,36.6870821902657,38.0703082521823,58.3127495616372,53.0499253780664,52.3220197943045,88.8937128438662,39.5925994570396,38.5273105998462
"IBTK",183.169812624045,161.179401430102,142.949099456782,141.535517398576,202.205784804602,114.334208459454,73.9899282543628,147.491611370787,183.972983883114,230.28977780091,264.877446903682,183.083475988526,418.521358801983,186.220253625139,120.262700621858
"HNRNPH1",23.6692651474322,23.3559697797413,24.0319896665314,23.6030771724619,23.8053313042089,24.4580721026571,24.412489820949,23.1415993816046,23.274297350852,24.4632080170291,23.8053313042089,25.2191142233879,24.2482498101244,24.0721955099026,24.6079982445171
"ATG5",47.572538904233,55.9780673593837,62.7719081395331,50.8693688147928,53.4959193583614,51.3358663034626,50.2872648482302,54.006877221644,54.5217131748936,58.4439466075128,51.7798033362154,46.1560383830814,51.5736995750424,66.0901897384108,54.3578076947084
"KDELR2",122.768863198893,134.423474042364,197.750432001545,108.765923479051,169.35570970083,196.023850732478,120.691402205534,164.587647042104,187.021151801933,137.576463487764,145.398412613128,131.927164214778,144.814862662792,130.315243497173,153.083629725008
"BTG3",195.586932429005,251.742635610951,239.302774521595,179.07728556205,200.249243859887,209.713799854558,117.198842181404,204.628084041415,206.328210596008,416.128635762062,284.050027408642,189.932279454769,339.812887874099,211.200388196405,168.06637042703
"YWHAQ",3379.01517548236,2205.63940306577,1972.00008302805,1629.5053800748,1938.55466683911,773.783915078028,1780.73324230869,1807.03406050612,1894.49432676608,4100.48079277853,3967.09946761406,3306.24630583943,4465.57487146458,2824.7347595796,1914.75919860006
"ZAP70",96.8476730916104,60.0465294930231,63.1709817415523,89.3032671047248,61.6990161715604,83.6796216037106,78.263763795572,63.6743994984754,63.0857811966992,72.7628723428037,70.3967363815231,77.1322961699201,63.845578069274,62.5056091514508,86.6923625313439
