"","P_GSM1192704_BR34_1SN.CEL","P_GSM1192705_BR34_2SN.CEL","P_GSM1192706_BR34_3SN.CEL","P_GSM1192707_BR34_4SN.CEL","P_GSM1192708_BR34_5SN.CEL","P_GSM1192709_BR34_6SN.CEL","P_GSM1192710_BR34_7SN.CEL","P_GSM1192711_BR56_1SN.CEL","P_GSM1192712_BR56_2SN.CEL","P_GSM1192713_BR56_3SN.CEL","P_GSM1192714_BR56_4SN.CEL","P_GSM1192715_BR56_5SN.CEL","P_GSM1192716_BR56_6SN.CEL","P_GSM1192717_BR56_7SN.CEL","P_GSM1192718_BR56_8SN.CEL"
"PBRM1",9.03136386001124,11.3356711451336,13.9191893333325,14.5900110443746,12.6582781643958,16.2835758424039,8.87344871517516,10.1669456347822,22.6817418069464,11.373532796669,11.0635111855298,12.182513891228,13.4971266410685,14.6659765278939,23.1145081616495
"XIAP",150.896233668479,213.306187596109,225.316869029919,277.696651439251,181.254232614324,199.824858635944,162.314198599659,150.546553946207,297.61429021562,218.481153430773,237.133327343816,235.854933256523,221.879576563724,271.002892561208,379.36261906041
"MEF2A",220.669284929025,289.046370822077,163.217106011467,224.828979517729,272.089849082947,280.853079447044,163.463370187298,251.842392661021,287.73076641031,215.832146227997,359.207334602428,230.292420852932,336.537057918119,201.918131922655,265.123715806514
"GOLGA2",403.1906041135,346.042368208277,378.434065855452,386.098858009896,339.873367432344,311.705407153118,343.719944603385,225.258333882661,267.49606023638,278.746283355812,279.067886204888,334.566859410212,313.387399869049,305.350718648164,272.133327343816
"CDH3",66.2158651779,66.7646866698851,53.9142797700609,68.123766657277,61.3288499361278,52.6903575990134,59.3079469409521,52.6368145930642,41.6427616043927,70.278232580785,58.5294070179985,49.8967731932566,54.9005698177174,39.4505045089838,56.8650676117034
"PSME3",575.716458691465,527.225032389077,206.012038550804,431.679194284114,472.589840523184,267.397908325343,102.440953718602,401.999020664742,285.307240387295,315.215079117386,281.859527431013,207.963699718544,227.391443490894,138.096467109333,259.286222049465
"MEIS2",113.483586889788,224.464139306515,270.897017609364,152.812896869791,191.611588213381,284.865520313694,254.056165902262,258.588142750171,311.405202288376,341.800755846907,95.7969208597821,290.611588213381,288.389941584146,405.958356591995,282.944158066771
"DPP3",130.558079937574,119.429782007999,99.108609163694,139.702770240244,132.537843162408,121.810383650521,90.0974831701327,111.215059757304,109.169218295438,104.346367026528,165.30151263135,117.477124164438,124.956908941145,71.1343014926916,94.6726191480566
"CRK",365.595907242367,444.573220373996,475.030997748142,381.290119458123,470.517334065015,492.531958118623,586.734338207426,453.615963436443,571.337597624237,508.810290205568,591.74202299599,581.090606401467,521.117787849174,711.518069761318,461.251693768706
"MEIS1",114.828994791148,218.428022765592,157.605884152804,129.086849545122,149.833863819533,190.002892561208,160.481153430773,142.963703897987,198.216783524155,164.437675169903,109.216821845952,188.716601207531,219.295070895428,253.882555180105,177.130108128186
"RERE",24.341751967021,33.2386028423372,24.2547979897277,26.8788806728438,23.6181377865646,24.0284979732002,22.9409949405675,26.2479800674336,19.7243062516018,23.0013964217334,24.1852971000424,25.1290462103431,21.2687325657929,23.2433540835466,22.1902228206823
"LIN37",232.325757525163,247.243755201564,206.529369507733,280.139987276715,253.595053773129,215.600312507459,237.448982937324,164.953077214584,184.843883668551,203.149833015777,169.182320967555,197.568109952512,231.176805604686,131.017827111185,148.367462584574
"NMI",113.458843539318,161.295003451679,165.609255767727,185.310081060962,168.924411562533,210.002892561208,159.481153430773,164.133327343816,216.523504747237,206.75382456517,283.51456189826,209.811419847939,258.337874259071,151.833923811223,125.58145728998
"UBE2B",11.1538423011075,14.0316455998136,10.0454164534245,12.9922444113394,11.2403494142951,9.99165710658145,8.62701417348881,9.44965217131264,9.65281036573738,10.7711371870097,7.79242740372888,10.0969191709761,9.86655783763977,7.67337278052926,9.43674020152416
"SUZ12",14.9974295150813,12.2510804982377,14.1283477947303,14.8382699863795,16.0070965688564,13.8003800826711,14.9180255732818,11.742534615189,12.1870357005604,14.008833856021,13.127411220543,14.0982202171384,14.4403801350262,18.3693766708183,12.8383833142141
"ATF7IP",13.5701899138883,20.8520447580463,21.6058601530221,14.8694324091203,13.5610567772578,14.9327633208752,24.9224920944678,10.8880416521708,12.7609289698543,12.8549270921126,10.7275373315836,17.2853272644906,13.6499724994807,27.6148068504318,15.8442695264248
"CBFA2T2",426.726473468037,660.437675169903,654.582447956199,371.611588213382,475.93063007263,415.517223058039,719.93039293204,566.870390021978,620.286942740388,577.779973892155,462.220283865555,468.382213271497,641.089849082946,1026.34345000273,479.421511579768
"TOB1",639.068109952512,1148.10129428598,1554.29387447435,917.752979929935,878.841364494311,953.24202299599,1315.49087305265,983.176805604685,1162.90767602337,1200.78550125686,722.198823596904,1247.07743566347,1035.09642549425,1422.87932374859,1903.51457461245
"BCAT1",1868.66376304631,1754.22028386556,668.577172644452,1954.00758035629,2285.19854473512,858.123105647929,208.085503723434,1294.62435578792,1544.46362554845,2297.00366375189,1895.90965403481,1025.54637082208,951.821976359332,393.327543655409,1693.99335626968
"BLNK",191.655066474251,256.027857148437,142.314412540682,145.042984791196,260.682461276428,444.681991927549,78.5913063786708,96.8475062414566,313.729650929029,212.263762126425,444.233239448464,240.316535849554,357.915378563744,135.03534230432,156.150027356011
"CSDE1",643.539114587186,508.153165523346,720.105588735076,563.629004040758,669.19573782457,799.856997461722,701.2921877424,684.103623376254,1144.95941430034,749.36372374289,1148.12272986809,1075.26462177803,742.299459316062,1175.06260838306,1237.13311405235
"SERPINE2",2283.50164331443,2654.19768138905,3086.58139144338,3522.91695559011,2794.11969129399,3811.51388492168,3062.54651105405,2784.28979354266,3636.33138843898,3500.20537771613,2482.6170635491,3384.8824159265,3990.16797777606,2742.91415582618,3847.06880596843
"DNAJA1",1383.57698036137,1476.15306289956,2258.17870570919,1292.73026169093,1717.9800370136,1280.62293806731,1051.54552464212,2901.1918303743,1668.80926941751,1719.4376751699,2342.31652256508,1685.56810995251,1624.80688057826,3481.12929976973,1334.8496898416
"ABI1",264.350675169781,253.435423099084,369.339695746602,363.336448007355,314.705755659674,435.586922850004,203.002892561207,325.967976205357,530.938499787163,423.895665331152,360.84334793619,317.147291770689,419.273529930326,441.399593873359,557.90840036303
"HDAC5",462.92743371888,416.994919839353,454.376543092451,406.263762126426,468.99406798844,345.642715287066,331.372333529092,321.115648185331,271.811512713414,339.008514118012,370.989100737496,372.991329205114,329.734358591287,243.884403137134,238.80928834796
"ICAM1",40.7623203732013,48.7609207690342,50.4679895211259,116.380910657876,44.2923313413066,78.7396973593672,68.6810654617711,35.8773773389933,87.3091573701981,36.9959221801524,64.6867749499327,76.8687701724264,92.0999852718861,50.6954432653124,45.6264126748998
"MRPL4",344.890145041955,269.63793999756,372.718063821404,418.039630536278,296.269716334955,278.034966415924,261.102741277239,216.648500176617,256.327018347899,238.966413942911,248.22457337344,266.618223508594,293.469464698803,158.276385633925,261.459968337207
"BACE1",563.531595018944,883.351670518468,683.773008811435,711.407605094673,746.261227785003,813.263762126425,889.502219137909,683.307240387294,722.059007453897,864.29224910818,1243.88416102347,1078.45157162441,1302.46952600914,865.828979517729,1078.11158821338
"LIMD1",16.1367030990105,13.4370876893165,19.6124415174383,19.8503638807219,16.5588096880252,19.868521921204,21.9310979222519,20.5008003763363,17.823856489596,18.3516954194741,23.2047661777348,18.107317759221,14.4110778687946,19.8937921524305,16.7069658022751
"VCP",377.654746663699,277.440603523122,387.045768679562,333.611588213381,359.781465728407,327.227794767751,395.489785251849,230.399004006583,278.373918521094,326.51512022778,212.66234046758,252.403927380815,281.574176914194,327.277960191543,255.568109952512
"TMSB4X",8096.96296042974,11040.6365312922,8835.56382261073,9278.91271633513,9891.34693095945,9744.93657734548,8265.66881845958,8733.17402910462,10226.4811534308,9579.61389006718,12169.5681099525,10660.885017065,9667.87438627896,9370.492389269,11088.0669686954
"RSL1D1",61.6555164304082,87.0165293609783,115.642528557089,67.1178560394237,96.4323700400263,106.464610339749,99.8678220161872,61.0405608119725,145.32411460844,95.5264648662957,79.883087043649,128.978285837425,80.2208471964133,149.14039334243,121.638978557998
"ANXA5",937.094550597965,1018.54621417439,1394.35782961327,1222.23371004383,1089.41254565705,1789.3588369824,868.414610619882,758.601908669224,1402.11158821338,1322.67680560469,1384.20806436172,1525.56466372751,1297.36622260284,1383.41970350821,1323.75156042882
"MAG",269.792110297176,382.763814433051,466.591049632082,688.653812330536,469.862126951787,709.462971311125,568.480807336063,110.663321825592,456.437675169903,222.316639106557,673.943725795437,818.235075127771,1008.93680834907,291.057621756123,971.856114176819
"SRRM2",305.724932537345,362.877748347342,334.938378636424,306.602550424927,316.465129714584,291.508339208717,413.133327343816,434.1139868521,321.479269789111,321.170213412402,321.170213412402,402.106701252753,289.327355997467,481.098094072321,380.02900082453
"RELA",61.6555164304082,40.2968411958498,115.600634123367,71.6985811838702,66.0593875293998,65.0030748753425,74.6233154122518,65.0030748753425,72.3888966858182,54.830922956863,65.6541550137031,63.7701900894419,78.0091834151209,93.8695737154703,99.2466168529639
"ARHGAP32",79.9455938803381,66.8780414300669,45.1338886348144,84.6803179734903,79.5857894602406,82.8876389926486,64.917443359967,50.6933607767729,76.5904819292144,92.4057690056092,23.2635177662035,60.8229640677944,66.4178235028254,69.9752631147172,66.4883706043468
"KCNQ1",125.698544735121,92.9615901851824,84.3709547477045,76.6313567341008,110.181944369308,128.200475714042,104.460339564707,103.089849086333,104.973715713968,109.263762126804,180.601920505674,130.544516971399,131.785267695554,87.0550779665426,106.513007616798
"KIT",84.0971291285249,172.854994547722,82.9727677892133,112.886860305788,116.837141587969,222.307240387294,143.350718648164,300.826590668539,159.524631691642,126.350718648164,125.105289022652,197.568109952512,149.50484941313,269.133327343816,112.711485506205
"PCK1",62.4891033857372,23.9757841916251,187.380253624917,48.4936290982955,104.054591574818,63.7782420932345,127.117843033074,134.09855641023,49.1208258371257,55.3497653670021,11.2606413987751,114.612586490924,20.9326528919251,159.446085970805,35.8569745324957
"SRPRB",772.872457778598,741.460205601348,398.187001425818,676.606379817675,660.429916615463,493.015778689692,297.22090149456,484.427059040976,518.834307877603,478.611994813118,657.844571519749,466.733942920052,571.270178706127,305.158935043527,435.920759037637
"SMYD2",50.5436919451181,58.4272773495189,69.2288967951658,53.4248506810175,56.8302457090005,51.903791938384,76.5059673271504,61.193455863259,54.9303380257402,53.4380865758549,57.7728372007685,57.8666445418052,56.4277802959184,63.9250539402482,56.6219052540829
"MAPK8",360.027738907001,283.34083048093,185.964262715458,277.261037529597,289.468214046729,269.611588213381,175.19124823841,253.916178701909,269.611588213381,334.532672591312,206.396540563997,196.258759198924,212.791779344912,213.510908805988,241.114088653735
"PID1",1252.70590745856,1104.06815865625,411.340775019503,1116.74202299599,1180.07215520944,575.768249680339,250.86651532025,747.629020782182,585.670202486018,839.221362052867,567.675319984944,471.028144751582,525.141016942582,312.856768302378,545.950251660399
"RBM25",169.819313651856,186.209363537541,204.046370822077,230.463888333675,178.463581124038,225.79446284915,148.966599619906,117.197965460539,296.84953729897,167.985008589104,242.58680701084,201.325017407942,242.69854473512,266.920315897324,341.101743169836
"NEDD4L",358.333020837195,259.056332097515,187.025913746885,308.061169292359,397.263762126425,242.289599558645,108.887040302735,359.84134936809,254.878058571074,356.493960414315,136.002892561207,148.74202299599,141.371576044625,142.05550490914,154.367768175976
"UBE2H",16.4632656218418,7.97327601573097,13.0378855636313,14.2199987682971,24.9943053142679,13.7613519957815,11.3098240872872,8.87713812055113,10.3836604749527,10.2224538833143,9.6027767348567,9.98714709923899,14.9836704064988,10.4715419393682,14.5003933967079
"RPS10",6113.49553422135,6612.04276884582,6572.28672998971,6643.14448484078,6457.56810995252,6855.89462696384,7347.64761751257,5679.09725925766,5837.61158821338,5905.39671654297,6945.79117126754,6750.94679462312,6451.66263179896,5061.25701576471,5333.21413969492
"SF1",415.841575518045,547.82006211492,509.198679195319,515.981334244699,435.690786882,456.089849082946,429.719258263327,401.633299096007,422.611849874096,346.11092433586,522.750462961833,421.245312151858,485.0434004821,376.051819624461,442.300009769581
"ORC5",524.526488907582,617.334196543067,261.983076499303,491.615916786845,520.133367284525,367.766203994345,199.700541548419,473.74202299599,367.316884220697,393.194038752724,335.890859559821,314.428922424308,310.570934376207,168.194687932972,295.704227565302
"PEPD",303.127969567625,379.611588213381,388.155546125129,385.394196909034,368.418152591144,545.828979517729,333.929116488505,407.220283865555,386.181348208677,395.646518953699,539.655066474251,477.611292713101,510.481153430773,363.358754384684,421.666333393351
"KHDRBS3",377.047836748298,449.940209366938,535.23133767916,347.24700164935,480.115207906425,590.141814548744,348.557519749695,713.556538561201,571.241455258486,531.145833391229,652.722194672379,543.990983758073,491.089224941867,598.734892044902,583.767398223889
"KRR1",17.9628437469815,19.8370104168305,17.8601794655222,19.467935212085,18.8668466384676,18.8295923339561,22.6364953628968,17.7715717524033,18.6432506718086,23.7347587203403,19.1086805639146,23.2550286641841,17.4590330213096,19.8937921524305,28.6625778647804
"NFIX",151.872457778599,205.158268334628,226.497496571865,109.960281185856,180.371761650564,188.437675169903,554.91272921154,148.724285442558,320.963662272595,244.685784314386,471.588878953901,417.568109952512,292.777315732311,380.258091942529,347.530596628997
"ARHGDIB",192.935957107178,123.585658739433,291.562120485764,212.186329647406,259.399020030318,458.548054245619,95.936193033582,145.05834166675,418.481153430772,200.437675169903,587.959414300338,289.250935068818,460.307240387294,186.255507710335,372.374959283012
"VDAC1",23.7330798352892,18.7507846094587,18.0909307622689,30.8282816336879,20.0847074918035,17.7050700612175,17.9067204129051,21.9310979222519,19.5969284899762,22.5164041480735,19.1984039882496,19.0380786964731,22.6582384607665,22.5220440203303,21.9310979222519
"ALDH1A1",6714.91058458511,3027.06911409434,1248.54871805732,6972.5162486657,5773.858964316,1518.69264184242,405.835482961159,2157.72020355584,2773.1959049247,4203.56810995251,2753.49650927822,1034.17680560469,1053.14604888122,666.096874097814,1948.74202299599
"PIN1",1832.13332734381,1414.5341952091,922.439648379858,1783.28923409154,1470.48115343077,833.684011937961,504.783895599484,799.888028414373,864.929689131015,853.927469102087,1167.20858850675,818.839931573578,871.903786844979,381.599151493109,912.872577853132
