"","P_GSM184363.CEL","P_GSM184364.CEL","P_GSM184365.CEL","P_GSM184366.CEL","P_GSM184367.CEL","P_GSM184368.CEL","P_GSM184369.CEL","P_GSM184370.CEL","P_GSM184371.CEL","P_GSM184372.CEL","P_GSM184373.CEL","P_GSM184374.CEL","P_GSM184375.CEL","P_GSM184376.CEL","P_GSM184377.CEL","P_GSM184378.CEL"
"BEGAIN",58.6531324241573,102.243250985428,50.6370328921241,91.6188700480772,67.755018790996,71.4240412122983,41.7540342980224,48.5242170737165,66.5059898998179,67.9696956255522,60.262755833014,76.3254171510932,67.1467722155016,83.1699932674724,50.6370328921241,76.7561963651354
"CDK9",80.6108413634142,57.7650677725801,79.8375824531608,101.734278394133,88.8942427573392,70.4316387829402,60.8702673350618,55.9024089796007,50.1531932394966,47.2339242152798,59.0890366337236,55.8192396116553,75.7970711096459,53.9100641347271,54.6227163159804,83.4818383979828
"SEC24D",7.36447344522029,7.95875752209105,6.84192194361382,6.37147423856589,6.73633568423447,9.40257386787148,7.00601485341261,7.06268926655476,6.45193258906017,8.40449039687652,7.13080550033179,6.3669196113856,6.27765368973238,8.32660412600476,7.71794797892044,7.05433619737282
"NCBP1",6.04665447808789,7.01874838481106,6.79357941515473,7.96106070908281,6.02599237816437,6.15790351064209,6.36905912088668,5.88822614789907,7.00006834143618,6.80635771721103,6.77280475476494,8.18708212367136,6.20787918538924,6.31487084820408,6.42360399382611,6.42360399382611
"EPN1",94.7266905623154,122.068806844212,95.4110781814647,112.264911376832,94.9428170988077,108.921386591918,130.998011028029,107.428383047443,97.4561614851893,117.762868955064,95.141288014509,117.356390649415,108.261972685306,119.456537206716,96.6305108752745,88.9371250342909
"MORF4L2",1884.29255695156,2114.94367968111,2264.16654902267,2630.75665429157,2269.4911363563,1998.07016102854,1809.76893548786,2187.88546742502,1950.7927828467,1382.77201372637,1745.10877854083,1998.07016102854,1894.71245973288,1926.28928595491,1757.50231390587,2126.5546726864
"FLNA",107.126359744534,101.159692828128,336.409433413193,94.4622454359293,143.806627848586,175.500037295576,169.750161028578,154.944340036397,143.347949834328,120.518114384122,109.370867012419,105.744635655826,123.318947649665,214.68354477737,123.879063118027,95.88835435963
"PAM16",104.023438704966,103.872129275682,123.750163696234,115.194662637992,149.158297556047,136.587770520539,125.110163186521,144.172641599998,123.750163696234,98.2645723994712,93.359857362768,130.170206942393,136.821521352942,129.096692502996,123.750163696234,126.008949000587
"OPRD1",19.7931339976394,18.0144471225697,16.1276242292383,20.5533007215808,16.6079486438821,17.3820788457108,17.1426089911323,19.0253336767454,19.0765136154134,20.5715127114676,20.3856461967702,19.8916097762913,15.9653663092265,16.2084434977879,20.6260174399923,12.7292663667987
"OAS3",39.3137648998381,44.4951575806973,43.774974729036,44.0006240496338,72.7808348012924,68.5918707800382,55.6667424600668,43.0401740779669,48.5333661706055,51.3495506052551,48.4731375706789,43.3379154689828,39.9130931911358,47.1485289426872,33.8038596164319,49.5952494836867
"NCALD",50.3027572168699,55.2874160493957,49.5667808598842,919.666529816005,73.5363895128957,92.4683477493955,77.926061366993,45.3786946335929,61.1161534666646,55.448314369442,89.5091614085679,105.184695143614,107.40729095112,78.8991122194137,48.6680008015834,121.206947448077
"POLR1C",54.1103075333221,70.2187191167648,53.6588333538524,63.7687100231161,100.23037286706,55.2830449717028,49.9163978060432,59.4921661393433,62.9596723383593,71.364051765882,51.4028108599426,45.4257508979527,66.9600293564686,71.5794289790491,66.0151993815225,65.5078484148348
"NDUFA8",480.110161028537,541.613184029152,392.665204582387,773.035575978451,686.244159806081,401.081949751857,306.729411220031,362.566302828772,422.800117215314,289.075780764333,548.238335217957,492.975393111548,521.087538153554,483.736231338681,466.785944024749,439.510396452163
"POLR2B",504.112267632567,658.837106806386,459.614328365389,567.354517219877,641.490161028537,405.127252153801,464.891429638689,483.977287513761,463.325827325586,344.773846002024,437.306868371482,425.346656137959,540.257619262383,375.525008546983,463.74027640975,571.32501078385
"RIOK2",90.0997360322607,107.231378881481,82.1795037278168,65.6161829260883,113.494304171456,90.6714279147399,57.4299835461251,67.2793707605823,85.0864098660071,46.1450840407141,72.1249134350043,84.3052190127855,68.572396861992,69.2077107542238,90.2813290399516,74.1191398018674
"ALDH2",1076.26267619377,890.590161028537,1248.22335099248,624.208828852208,1093.35895565596,1586.1889291674,1120.3049478277,834.219261743907,1313.340451477,821.067611942884,1153.44466299233,1460.10730477197,1132.59788156081,836.31412624435,966.288495124543,1254.26556347723
"ALDOA",2399.2338150976,2401.01147573442,2392.97333322414,4042.07751418151,3545.99016102854,2283.5376710438,1708.92324078587,2397.2966703815,2429.46818642617,1443.22382095022,2366.25445375336,2264.67187218911,3086.65016102854,1990.8367332527,2039.16066481607,2764.50707633658
"KCNE1",9.11710504697445,8.68512979160738,8.70469214552482,11.0843568541483,11.0700932380781,8.97861208238586,8.07265798268192,17.3377689221338,9.17999827486887,11.9896363473714,11.0038414361289,10.3510194524771,10.3448050294936,10.375247735721,9.71303635426919,8.39759170918312
"ERAL1",95.3110887506506,96.2535397394532,99.272382083964,107.336135460576,128.802831106021,149.393451957389,89.3112253609211,124.463123100669,120.9608304379,108.430212551876,108.442505175866,108.430212551876,113.190181126578,89.3512253607424,95.6862405069277,119.813182367193
"GABRR2",35.5233810418128,27.1207844683437,29.5288492516999,35.2479909494127,34.362732357689,29.7392263510557,31.4542339880329,40.6439945290759,28.0107651632702,36.804096048635,30.8755925843324,30.7648773267984,30.8144392062029,36.5465448910233,25.4052862326623,23.3188107362582
"SFN",148.991623969041,83.8398689947168,455.478884831352,88.1451788698253,94.6115664897853,116.854843634475,118.061212624259,79.2965408322211,100.453325788043,78.8871387776614,83.5390600570917,83.5521682933172,80.7007616106311,86.1884380013956,108.126113002843,129.756442353595
"GNAI2",394.047132102578,331.501461908039,498.537842702613,387.552720568621,415.112677407329,507.096808758589,508.089157281771,641.65462791974,502.830161028537,453.037296681421,522.268822699516,493.366800710461,490.743862664946,537.950161028537,429.784718697786,511.636968986176
"SNX2",174.530908527629,193.967434460504,179.158526170976,164.545199036285,183.195550666354,117.250975786369,132.369495351984,165.664835987747,137.854314078267,59.4189040435785,155.698366305954,158.720879016191,171.390161028559,122.750164320239,155.698366305954,147.784358102255
"USP4",171.307186410928,185.649725032294,196.510161028537,219.931845523263,160.744086722514,215.405088702634,196.510161028537,212.531576930127,196.510161028537,170.125352114258,195.234061073849,234.521702437145,196.510161028537,222.437291062832,197.095873493816,200.830161028537
"SUZ12",179.278343936777,242.80635618772,197.230161028537,193.631692342427,236.629001869281,185.603153525952,220.610159932673,172.081751629308,223.685599092016,184.791379817174,177.644395131185,158.587370474742,184.331822554058,152.870161032025,190.016046791034,232.693547649497
"GZMB",13.2954951057892,11.2368366220398,12.1129075694715,13.0057206717272,11.7257640657319,15.4346817256832,12.2311307737325,17.0103639726941,14.608444172428,14.1044741497238,13.2607793178552,14.4106997533512,10.5978796336425,14.067808184592,10.6349631437783,11.8189037528146
"RANBP6",288.406756876973,359.030276652519,231.528733141513,269.870934201622,365.908139326431,217.849901846417,152.300573826045,228.757710514888,268.764872745719,133.018286452977,240.23072970337,279.559488499678,282.205128814307,232.330089857014,249.599813418704,232.475140678972
"DCUN1D1",107.122921723467,124.018424964049,110.371131565438,117.2701701882,131.784290794547,102.820732247838,109.566559893367,113.311855861103,137.588041739949,90.01095283303,84.5898090561253,83.1541123441051,109.168244840818,75.0200484507976,113.831820740803,132.900305475287
"FOSL1",20.5390644962515,16.9778324152292,20.9206891806752,17.2347910670976,17.3061468235953,24.5653522044854,21.5276665948685,17.6923455503686,17.7779093964785,24.9373814840196,20.1923969246163,18.3381749421287,20.4848096077144,34.2564172427002,18.7474839744262,15.034270910132
"RIPK2",112.2239031683,78.2522088298125,159.946664334763,79.3713155746731,125.370180177887,185.632329687585,130.202721905268,115.590271150231,88.3001901642409,74.3596184462596,105.430249738713,110.662816124184,105.430249738713,128.279701114722,94.942717533474,108.123580426488
"LACTB2",100.356989548006,42.1511944270802,98.3861378054501,100.477078363221,124.831573320068,68.9890095279497,58.9690370427182,50.1054607565951,123.675667086661,53.2954028436203,125.08391371818,78.2731800595323,110.577591244342,51.7271230153958,117.789949029052,135.255307938567
"TFRC",183.637850292552,191.282487006416,252.321577604548,198.47730202652,218.482975064906,138.235950928916,229.990161028537,159.350161029232,162.310161028839,161.201636075115,142.371313377872,122.488162721173,179.350161028539,205.604627892001,179.085091727605,295.428835704435
"FBLN2",31.1410506511467,24.1517598143484,34.337256914702,24.7027723705279,30.5507964588184,51.2875413565402,35.4711881953057,35.4046489455861,39.5497572113004,28.5285700313287,27.2688293813454,27.4723188217856,29.6985145435781,37.4170729269482,30.1243125160395,33.7893823559617
"VHL",6.87612889648056,7.2107993667019,7.65932151043264,6.20771264675113,6.03541054840501,6.75108493215417,6.97734451324025,7.35440260187344,6.85446365076653,6.7034943709107,5.66721773825007,5.87630195393633,7.35841610541894,7.69081842172787,6.60740815405342,7.56659825933761
"NDUFS6",496.90750589046,596.775675278144,570.19816722112,635.392616806127,572.307352188594,577.608365232225,463.961422719905,562.10804290628,532.552246342874,464.646032594501,483.770468741232,474.092292683596,569.576391451137,383.628877729332,652.532334466467,675.206051403505
"BCAM",54.2943914813853,57.0247861716494,42.2882758315458,56.0455407778976,47.4993694293451,69.0572981188931,61.4385790415759,62.7458213575724,54.5009751123413,59.4390393740705,59.9626157465021,59.9271955018224,54.6885408110268,76.9764616785811,55.8641178618162,46.4724730063507
"GABBR1",622.918508008526,929.283824919744,444.501500183831,2253.6630016422,714.499462806549,817.301406923177,517.942045459324,318.874807122806,627.710929849827,666.366616551251,963.74909048663,938.122311650688,767.568727186702,511.054852378368,659.096642576257,788.06155867978
"GTF2F2",71.0325638687137,46.8107519718306,37.6628199535083,42.4956021674009,47.1482540596261,70.0220479345483,37.4907617280617,41.8074670552434,64.7787704177196,34.213608559164,47.7330012131163,50.5243868996456,48.4913110064628,27.0328329425225,48.1950007370403,59.6789941235421
"BSG",755.710161028537,379.831837615851,642.930161028537,619.831212603826,306.608563394108,439.118032845569,333.194264523813,533.117709373037,422.163382699738,345.595159130423,356.350161028537,785.190161028536,587.910161028537,434.829412102902,397.150637849109,540.844054927398
"PPP2CB",2143.92576436265,1895.74154114404,2243.91930973185,1956.12971747971,2027.5994801346,2015.29971986042,1780.45217013143,1943.60676024644,1996.76029814101,1211.55491425982,1899.4680409969,2098.73168145379,2138.74473779304,1925.21105009084,1639.09840803928,1779.39717892162
"ELK3",12.2017825512615,11.2881753025323,10.9213279104522,11.4220385741238,12.1765213294409,12.9466535991349,12.8118411426357,13.5558098270588,11.9271390872448,13.9671395580921,12.652540725556,13.0080113328347,12.0428706991035,13.2404630710431,12.0228584073651,12.9566599185876
"PLSCR1",64.5611916266579,38.599973850505,84.1261658803079,11.3699923826405,49.1529025542253,94.2897679553691,50.4994722439777,34.316255038689,55.2939809802746,30.3421090561817,41.0890019022795,38.6129878675977,30.1148041044954,53.8160701265503,43.6885588173614,83.0763246429408
"AIFM1",83.2013694736276,95.3186691957029,68.0496916806521,125.051839109356,95.2430969146186,69.6118133685887,64.2090397451126,73.9244219406944,73.3438384281605,70.2631537431196,59.3313869270562,69.5469499319487,83.0727600967216,68.4096120573845,83.7124435013514,92.1629773043961
"ZNF136",55.2872081272298,61.0588048815776,89.8097775386067,57.9442539140263,68.3652802404835,42.8285496277017,75.392184704814,45.3686827491044,84.6940827548179,50.307953307846,58.3759025453075,36.9406111101504,59.4780197388614,46.5126964846888,62.9635056669322,116.354543165609
"CENPJ",25.606779163244,27.1218308238857,25.4838793419388,25.3455382640065,20.4199858156722,22.3588454388512,22.906085725258,21.5962018416496,18.1178671142539,30.5670829543475,24.6916765619487,22.8515081240981,23.3672421696546,29.6679503647421,20.7423677812101,17.5323221024818
"TST",198.739837050294,101.892988261475,152.642436748593,169.711100173943,198.777013957525,276.990161028537,222.624351127415,204.750161028537,277.905571593323,177.503274469287,262.463432661643,141.593808897035,234.218776503864,74.1618935330875,243.523281547196,299.460742995509
"GRB2",207.115478816484,245.270161028537,260.625966630413,236.10917657954,231.547614033898,165.839026536299,144.004413936243,207.844262835607,135.31016126239,153.541265420914,205.590161028537,228.915209386645,148.818342894787,195.586800306771,244.055150035032,184.942390599501
"PSMC4",176.563376075879,167.51016102861,165.750161028666,185.743168811258,230.056518623398,165.378612809179,142.5139830547,184.354868724147,167.51016102861,106.287029400858,172.276989538211,146.933196840143,191.474457753078,155.030161030589,139.391784817737,219.550161028537
"RBBP7",283.591371518524,294.542691671395,316.900394107292,298.19876175597,403.93974641516,295.021836875584,295.440451365388,312.196082221187,307.194757817222,216.645354957572,303.670161028537,247.487317050857,386.183087446509,259.555757576756,276.206956464492,362.202849852774
"ASCL2",6.84637049262769,6.00855058746897,6.09426132035809,6.05693799581692,6.53306453963979,6.17474506489815,5.97794630987983,6.64251850098441,6.91913775461794,6.87057092976093,5.54580222494765,6.22204213328104,5.71500803785491,6.41603713932542,5.87637050424067,6.91621819590515
"VIM",508.07613093585,526.190161028537,1936.70495604645,189.465365509748,1064.13626271216,2023.67236539404,943.312793620475,1183.43091006807,835.819491028647,310.985352500861,439.432618685825,450.270161028537,751.542381162302,1059.39607464558,588.628957983707,745.922398482356
"PRPH",55.3229503082105,42.1511944270802,70.5759858200697,50.6548086309235,57.191930638724,276.990161028537,68.209614472603,60.4679996933631,53.2475228312999,66.6089189667245,65.7681978757285,56.3168516195918,48.2227142378316,77.2962758265955,41.6518481649236,43.7488931713935
"EPRS",338.386324366011,274.122122325317,434.130415515119,360.791073090134,418.424511569563,382.931499722478,348.976549195652,394.357113082287,487.988514386963,250.391533065079,402.688079946512,360.455938822913,377.535489523492,262.005390095923,366.996888398375,393.470161028537
"TRMT2A",90.0300060152602,76.2453099271301,107.190222895842,102.857132361691,87.2655995593112,93.6802166746116,100.082608835336,121.666057513617,88.9035425374002,99.238481414364,101.886048714801,107.378775343293,103.187687925349,94.6724535103476,94.2913773757314,89.4701337565495
