"","P_DMNV_GSM488119.CEL","P_DMNV_GSM488121.CEL","P_DMNV_GSM488123.CEL","P_DMNV_GSM488125.CEL","P_DMNV_GSM488127.CEL","P_DMNV_GSM488129.CEL"
"OXSR1",71.9936072854929,42.1723597802614,74.7397492363593,60.2576324034337,59.1882794242653,92.7266016492
"CCT6A",30.9580025956064,36.497276550606,39.7006390167933,39.4870698159834,25.2374213943489,20.7957272275363
"KRT3",21.592481214834,72.5740188255738,22.1287051509533,33.2915618813087,45.1765419863691,32.0338734322123
"MDH1",647.402154184095,82.2431974146161,602.012637656679,252.353127294678,42.4875631503073,106.292261511785
"AMFR",93.946207153708,69.8886600666604,66.3954465349833,65.7466030738413,43.3078869738122,44.4561976737411
"RAD21",18.5613647915163,35.4071215463842,34.3301378623867,28.2338620941884,34.0161579561737,25.3348343200951
"SUV39H2",14.4723568299006,13.1495320915257,11.4820086158728,12.7235168621293,14.1194206894644,16.4207964594732
"WNT7A",33.0495557947306,60.1253737435218,34.7219785690166,39.3641666644425,51.8219622915818,55.4940123208995
"ACOT7",202.193026921489,66.4281163199234,140.857164855554,94.6986892489355,54.6982847808334,74.8717323996946
"SOS2",13.5286433858217,13.6072408487575,11.5947905082839,12.7272515755604,13.3262801651403,14.0225473265978
"RANBP6",84.4661535124231,88.8390226907048,129.630229233325,165.425139931031,188.29919218321,61.0984941584676
"MRPL13",27.0093884764057,22.7702683718568,25.4356959310969,28.3642961666956,22.6273684115262,27.596060917905
"IRS4",19.7205873091101,62.3050927028507,25.6226847197818,27.3439867213266,44.3140518042564,26.8664566101128
"ATF7",22.1858438278632,21.4146332088861,21.5787588383643,23.3949877890796,45.3720159952132,22.0572449161688
"RNF111",29.475828834202,24.9113111457662,81.5659510343146,89.7767641215863,31.7815901602362,17.2013585241528
"HDAC5",91.1104584841829,92.0001604244355,72.2625696001913,52.7761456238163,64.2656388095895,74.2054971337145
"PSMD8",155.266371837277,79.1647002214826,125.004213575248,89.3930709214233,68.7518802046125,54.8262950226307
"UTP14A",15.036425609368,28.2732194265521,14.7269064677738,15.3108353635533,16.9351793771354,16.8141220404157
"TTC23",25.6229038843908,23.5614463885793,26.6782979157029,18.468069150641,27.7106549881294,22.9101054035717
"PPP2CA",106.351782274757,56.2866426582433,327.124289457585,179.594832226992,37.2337220168547,32.5578493204558
"FBN1",54.3426773308745,25.5887350735541,48.1252101446413,53.3722579694523,45.7919802540291,39.2548318322607
"TFDP1",39.65183671584,69.4420137864988,32.2741498460773,47.6844654886055,48.5651933842961,78.0812764194191
"PRPS1",28.2358724794837,16.9805407302463,14.8963001013453,15.6765668440547,19.8270483890617,16.5619397621909
"GGA3",56.1813461106364,47.4646204343095,41.9985019814418,39.8747584338391,35.8941826040221,122.188180661635
"RUNX1T1",28.535008798912,35.633936994982,20.0865609712681,21.7975454498703,37.0188079432203,20.9781164279086
"CERK",199.121916547977,39.8405686733347,121.151229780386,90.5141235093205,60.8648414625234,61.7479583971665
"MAPK8",30.1633731769106,31.2518587309409,37.5749120988459,27.8409472381853,43.228752698409,84.9781979502367
"CLK4",106.173860512093,65.9649226530719,116.124131604308,195.030189968614,123.763162549513,90.1803092958395
"RORC",30.0667524379381,42.0500919234322,34.4190984122755,33.5452555516287,39.6656788274658,38.1774078275733
"CCDC102B",13.5060853218733,19.3731784056272,11.598252220946,14.2174299007702,13.6099768578162,18.851135784067
"MYO9A",191.269120573163,248.528977332843,221.067288752893,181.103073142495,263.899241837596,173.28649169807
"TNFAIP8",18.0764187920913,17.7535790058268,16.9570670841054,16.2584147010207,17.423098140034,16.0108973865977
"NDEL1",145.439283977258,48.8514951297159,129.083451676179,113.132671756607,131.933196809971,76.8662248428982
"KDM1A",127.66883384415,89.5567863095954,99.7803674193449,68.6366786728993,60.3458306097913,88.5622433435345
"ABI1",62.4029007980235,24.5112507919086,66.820146574899,131.959213212154,82.1837194953199,31.1742609478121
"RNF13",62.2649241060689,64.4142841681475,244.215638881303,141.243178902772,48.6510202106963,166.619515043627
"NUAK1",236.533512666835,88.466449270226,302.915521703942,401.004977364147,280.401752011176,163.343165373371
"SOCS3",31.5131390496835,64.1857250420665,39.013953654483,37.1703175288419,52.7365167484728,76.3839482376607
"TUBA1A",4951.33042128961,3225.51978546652,2821.5374912877,4379.81952463248,4060.66662693555,2456.0724285176
"MEOX2",11.8244707372664,12.8499758305987,10.6977606316253,11.2143530253445,12.7357355810887,13.94284499944
"CAMK1D",17.5077476401645,21.7390829831011,16.2202101044794,15.6241134574505,18.4678250981772,36.1042286566443
"REL",13.6252182707733,14.8613677133653,12.72682871636,15.4630127563287,19.3601686343315,15.3325876519798
"IL18RAP",32.1588042319429,26.6970052875325,24.558974033821,27.1698581487839,57.8264323983229,36.0223632827271
"SNAP29",47.1013026743132,37.7826976502983,43.6752777142285,50.7968434522791,92.5594334952893,37.0772718811928
"LRIF1",19.9280853585776,20.5459201632396,23.4383896568213,29.7137533640301,19.4124426961944,20.5299175603143
"FBL",193.079134363865,68.6725404768336,266.054789505729,101.052962108872,93.6540081972937,92.7638037504649
"CPLX2",18.8613815142526,23.5429645198199,21.4173889806521,22.5460824004452,31.1830729355125,25.3029690207202
"NKX3-1",25.3665176639628,23.8015489028165,19.3106052039207,19.3094679858836,18.9210771559047,19.5476045544156
"ARL6IP1",319.428422501299,114.404492774288,182.64810074682,204.442789164795,29.767865490366,62.2979982030864
"DGKZ",118.959421191874,184.264175903183,103.217638409102,79.2345201471695,62.8554858132715,164.429891980911
"ACTR3B",28.2925468265452,26.3855107202089,25.6246320939469,43.7459025084518,28.3366248672082,24.6682731008616
"PPIC",31.0192612747549,43.3101339900151,26.25748064038,28.8237834587503,34.0946684236367,53.6263865183153
"PPP2R1A",202.178218787867,149.850586275324,344.657752738583,121.146355812915,196.128628791889,158.771143103018
"IL3RA",67.1158319887587,83.0399704594213,65.1246185502992,63.7324948694849,122.348145858483,87.3940996078686
"LMO4",86.9027581744453,136.276024661146,118.572764909507,118.458046536854,122.19431511375,109.471400761434
"KAT2B",160.449071086693,42.5920263507666,211.085158480763,471.705576813874,94.1375714832897,47.58940441106
"FXR2",255.769059803675,221.943596118855,238.61631105422,172.470843470638,189.09589176404,215.906571132357
"AHCY",69.9181532168399,41.4225672140426,46.9148428666082,30.256473268597,24.8881450784411,59.7737948827324
"ATP6V1H",207.46373171482,74.1156711577288,148.347658298283,104.993510364653,85.6081201280229,65.5147031386781
"LYZ",16.391932022856,16.9672611576709,19.6003655103202,20.9250303572083,18.1871524399376,18.0688495559394
"PRKD1",14.8560434680403,16.6998447584155,14.5698645307082,13.8620574854055,20.5958148236164,22.5330900267002
"RABAC1",173.268745956718,39.0753636362648,175.245615888311,56.0552491893068,22.8712055342863,64.0938747941377
"MYH10",329.131078186236,55.984034173705,441.970724793807,312.08385216801,146.069346726858,32.372334211141
"IGF1R",22.9826589515188,30.9693645650805,20.4184189238464,21.1547941867334,31.2660077851256,22.5937392131665
"PID1",28.7930986489182,14.928587316181,30.9589286557215,33.5533841088287,26.9694152341782,24.674606360953
"MFAP5",19.8984106581483,29.8948580105046,14.6244068458738,17.7376753334548,20.0358326233684,15.1873997874328
"NDUFA8",249.787729612648,40.4769922474316,275.565843447519,111.531543903868,98.4189515861057,51.4873443753015
"THOC6",24.5436831104501,29.0990066962236,24.8412351086046,28.8204660321316,26.1092848508585,51.7937117189719
"CSNK2A1",36.5479919484398,37.3302761524644,53.0313145403442,44.8978473218603,41.3296426185364,36.2868881221845
"MAPK3",286.4272629727,229.038418175389,167.227791800373,144.47977194554,191.594825365751,213.894180124542
"NDUFS1",77.7439201784093,28.3877494446546,75.1362253213489,100.327595189977,57.2721962370594,48.1755546214456
"ATP6V1B1",23.0318517409795,60.4477861728947,20.6256292950808,24.7016216249367,32.0214248312433,25.1360333390505
"PRPF6",19.217772599251,42.3445455369469,20.201880399129,22.4136531919934,34.4156794668024,22.5640569086356
"HEXIM1",183.106230472122,80.3353248702988,192.930353631668,194.821280380147,113.2253897293,64.1223147566922
"DDX58",19.3778303676707,25.3846436085024,18.9483338419617,22.8924429650572,30.5807569770512,29.8082456100812
"MAG",171.816793323333,155.551452871532,224.045551254089,130.231270674348,50.573971245459,225.252764856949
"MARK4",507.61513871397,146.710232218364,206.116118504146,207.795148909047,335.326755960338,164.617477655982
"RAB17",21.3459767282578,22.4157798434387,21.8953757619175,27.7324276645284,41.9985019814418,20.5554223723513
"RIOK2",25.9146176413443,13.7615243630469,23.2436589720876,34.1577269392011,24.664400664515,22.52186686517
"MFAP1",76.4095854897243,50.1000089447648,64.4637550233029,70.8964768896225,68.5505240719914,45.3636044488889
"SCP2",51.6145103092629,36.7545784511044,131.595697159982,72.4128399172701,38.6628878675462,35.1650695031365
"TRADD",124.204719415485,201.057125542911,143.757406154376,149.611291487468,218.668053090952,178.895903973765
"WIPF1",57.2873417821372,47.8503034190795,58.004949529415,52.6880935900145,93.1824846881342,55.4880611632704
"E2F4",56.672689578758,83.4759190614088,66.3815200464641,64.1013585665623,81.1693534156114,69.4640199331357
"APOA1",50.3854425221341,82.2887807497102,37.5599472865469,38.0250604902335,42.3225857678236,59.0877276174331
"BRAP",23.8763436604924,32.8045705971519,29.3100746956944,33.8818977009807,25.3913012541937,35.5486711471037
"DLX4",30.2667016247711,48.9280097756185,35.1989654096621,33.6838133696359,47.6512899617842,57.8812050290427
"PSMA7",34.3818330755346,26.5943698003524,32.0025616817531,22.1654249329004,17.9829540446241,19.2156687039876
"NLRX1",89.2090540997255,99.041728576004,73.1023110938624,80.172936775157,120.34139045831,140.403938583924
"URM1",233.018466186122,239.094445348221,221.178363979571,187.673866509724,238.764479520887,181.969002835071
"CD2",33.9530711931126,38.4979374109218,39.1426016328904,33.2263341282515,94.2091125395169,32.0791242543952
"SNAP91",205.251570231447,45.1141515475772,190.571291871959,175.750004653744,40.5939367372171,81.115908757125
"SF3A2",35.8155008765962,45.9915340549804,60.1758863222389,49.7696881814524,98.4837448763122,34.8797649964366
"S100A12",16.7117260872151,19.0267169686146,35.7194900438226,17.9572968866297,18.2036852942429,19.1946684000611
"VARS",34.8056607330234,58.0236486560993,32.4152486902558,29.8397560891628,27.2347190315091,34.6425637088796
"CD4",18.8062536008666,22.0763397884748,17.0292587008942,19.1732718003473,27.4278228353564,19.4170654596248
"SF3B3",65.2817072491494,73.0118826962624,56.4463255753628,66.3085946502823,100.499905327842,113.241966117979
"RCN2",61.6410382247328,65.1730231991719,69.3765039768838,40.3794688796995,41.1144519509321,64.9755520553558
"RUNX2",44.1034339203332,70.9129485372528,33.6208699714003,39.6679453464317,59.7065650653277,39.7118274004836
"ST6GAL1",13.4920582050718,19.0468248466874,14.8972348896062,15.4689545605705,26.2792669821673,16.8090630965289
"SELE",15.2209761812623,14.4484406456101,12.719959202907,12.591901001024,14.1550143009729,14.3946807523857
"RIPK2",31.9107548580882,41.7301253139604,36.0895884939199,35.1478724315945,34.9038284390813,52.0868016578326
"MTERF3",43.352097450362,46.2137844721661,58.7809967873887,146.645177133569,128.796825600255,28.3359920620867
"SPRY1",21.3316427041823,23.8728638130121,22.6665412908397,20.7590374205247,29.3047934195264,14.1638986914145
"ANXA7",150.67342293827,83.9019337529551,158.610839262969,203.482586154037,101.451655445355,117.145190546849
"DAPK1",20.5002517029661,15.021302256039,12.4188166525412,12.4996725609524,13.6853516196736,17.13199612023
"LPIN1",22.0054075082925,17.1653576288401,18.7127621540659,16.9585256928289,20.506123789438,23.7412640164679
"DNAJA3",182.262861574755,104.176991764698,142.11245076577,133.88487966923,148.69796503502,146.240536320008
"ZFYVE21",16.0510074851668,17.3177866354551,20.3359306786551,12.7483468781707,15.210029717518,13.5368034610538
"GNL3L",13.0818527401143,14.3818966842756,11.9753243601237,14.2673043863863,13.5451495269525,15.7351271147037
"TSPAN6",32.0318834145446,32.2783577047162,27.170564428392,27.3354713474575,56.2786647817913,34.3983056796353
"VCAM1",72.6010385738196,34.8398373790802,56.805040250869,110.155765409582,119.090643516187,48.568299085054
"CEBPZ",47.5298311575573,34.7558632976366,60.4330780405657,97.736817272235,74.1448676340743,39.0502747493289
"PANX1",16.0109059647502,23.117434877797,14.5725207661957,18.8484698562371,48.5703512932949,20.5096039493584
"SNAP25",81.6225845797255,73.3957953399829,99.1791813557032,37.734376835001,29.6706943667865,34.5125231901187
"PFDN1",291.210188757421,302.243369910105,309.615574120898,256.071717814743,185.142992720421,207.535644877637
"RB1",48.6230223428079,38.916788910566,55.3980296338265,242.397713237967,134.861287595597,39.3683342313421
"VAPA",734.256820453808,496.388386188225,784.370010971151,1039.26903768829,548.143447816909,438.69308597009
"PVR",17.1666116678618,20.27608184991,14.1930720317222,13.5973551569606,26.9637914786145,14.0326777540669
"MEGF6",30.2053990199093,61.2729989299745,24.0096537238071,34.9626507728201,54.4294639061973,51.9439855004347
"BMP4",36.977913754883,24.6414980752008,21.7806142753952,24.4952664114734,32.4315255531384,28.4703821986632
"NDUFB4",219.131350017071,156.791967954705,374.055876321528,386.662981587405,68.6140472946562,145.399846534795
"NUP88",20.5613210454418,22.6243453429637,19.0543041678716,23.2681866298011,34.4953158558507,30.7075650884138
"RAD51B",15.4235697845254,26.7054977108527,15.7586375598567,15.4087520346849,18.6256855581535,18.0302065622535
"PSMD6",126.19795734428,140.808676746248,156.661373896306,146.709663810938,51.9557871586592,49.4259635111596
"PSMD2",614.159480989831,220.897220846281,375.323703371337,213.962426924762,115.34659349953,161.202110529493
"ATAD2",13.4064791348271,18.3088957835976,15.05880439599,15.0697365658432,15.3351689575508,15.4027943036865
"SH2D4A",30.1176825419126,63.5078184431734,43.229207925765,48.6673202195101,86.648765375,45.3299445895541
"BAP1",118.898837280071,45.2395945235001,68.283587451621,38.8577482585009,47.7283711188095,46.2133597562353
"PSMD13",109.640681143677,81.9276908714085,63.161716206934,53.3722579694523,43.3414516830522,22.2480690389793
"XPO7",38.6225574064102,45.3068315405276,54.4294910720501,36.6659803112503,35.6685659922106,38.7315983014168
"DYRK1B",26.8635975156998,57.0431201821795,28.4570130428398,29.7165608834882,47.9523479220809,47.6134819156814
"AGL",88.0384505807092,54.3949352357104,107.753278585156,318.552985234064,87.6900181133681,43.299831174207
"MYH9",97.674242013753,95.8093241212478,272.656705632069,116.583778734121,158.418825576991,70.04943463642
"CNOT3",19.4859235143917,27.2002591648683,16.3949158571804,17.4000915349967,21.4239115340082,18.662259311401
"UBE2O",79.6975270807898,57.4953702050354,70.1009717887849,69.9271371499047,41.1607578732244,55.9590538403175
"HEXA",29.2465863205854,70.9604679009113,24.6676488683243,26.5426596674522,36.5155033779614,34.9473596159465
"SOS1",25.2558975300588,62.2473574825439,27.6537054351601,20.9888724697153,28.3549701834846,34.1694889739451
"PYGB",337.402271894469,97.2027679139202,167.559960818395,94.9670741207189,83.2668247937101,88.7721119848919
"IFIH1",17.2915316118884,17.7005042156717,25.616485329611,26.3624964659269,20.0248262636945,13.0234109861254
"TP53BP1",345.245504598573,89.4669672152639,151.647591556258,155.199586277874,131.79387415537,58.4904212840737
"POLR2B",254.420394702365,147.755877488562,317.021099284617,239.561137426189,181.521736297075,153.110069502407
"TSPAN7",212.139395000329,54.0860597816987,225.602773433915,126.117299680247,31.361777050804,55.9947023331813
"TRAF1",29.0141984149141,22.9015140122674,25.3464827371418,24.4448872135385,56.1379446238935,35.0258225568774
"PLA2G2A",19.8429671518016,29.9208208163395,17.5042142409867,16.2764636316623,20.0002172732102,16.5551116999548
"CTH",15.6811118598818,24.6586195569693,16.747980879965,18.0762634165091,19.1042686968334,18.264318901321
"EIF4G3",33.7977091021724,50.0247819266984,64.3685796946762,54.7112275487757,52.7592416727464,42.6538709906551
"MAP3K5",33.3862260393271,70.4753921513448,58.9271676568307,64.4319833563993,55.7019588202905,49.6387323135133
"ETV6",45.3359817877214,62.0055877256413,41.2770712205396,44.54169445316,56.2225588875731,50.6855486007907
"TRAF6",37.243084328137,29.4372787774072,40.9099663135203,38.1534098103148,40.3684221215936,37.2227289773333
"SERPINA1",11.8278047908585,18.2729196826156,28.9644539855794,14.2083847879775,15.5572245161868,15.3493752946721
"UBE2K",31.4115319681347,25.2471838984731,30.5662815910986,32.0859863040337,26.1527232806411,13.0134200496719
"AGO4",16.6596986714081,14.7310047888008,14.2878077872956,17.216896654443,17.9015261223457,20.5429125909829
"ATP6V1C1",15.1477291872951,23.1822231497826,16.089562943446,17.5956449042559,20.7829919292255,28.6959913992787
"SAMHD1",66.9249137636847,64.6107617169086,84.8698768039039,74.6021822235948,101.549501417132,58.3139336195701
"KCNE1",23.7458212101893,20.5238828402683,15.0222337870952,14.8706991312988,19.7895188119732,25.8391607296668
"GNAI1",44.21130758522,64.9829073209479,61.1170665203888,109.480470699244,53.2704919804075,59.5337634677153
"SEC24A",15.2209761812623,14.6110690863077,13.7712441413676,16.1788104125755,17.4091979367618,18.6330328104971
